"lag","cause","exposure","analysis","exposure_change","central.est","ll.est","ul.est"
1,"All_violence","tmean","nonwhite5",5,0.0223116700536752,0.0110346259196505,0.0335887141876999
1,"All_violence","tmean","nonwhite5",10,0.0446233401073505,0.0220692518393011,0.0671774283753999
1,"assault","tmean","nonwhite5",0,0,0,0
1,"assault","tmean","nonwhite5",1,0.0041851668959474,0.00193591737761278,0.00643441641428203
1,"assault","tmean","nonwhite5",5,0.020925834479737,0.00967958688806386,0.0321720820714101
1,"assault","tmean","nonwhite5",10,0.041851668959474,0.0193591737761278,0.0643441641428203
1,"suicide","tmean","nonwhite5",0,0,0,0
1,"suicide","tmean","nonwhite5",1,0.0142571424853234,-0.000199134801700113,0.028713419772347
1,"suicide","tmean","nonwhite5",5,0.0712857124266172,-0.000995674008500577,0.143567098861735
1,"suicide","tmean","nonwhite5",10,0.142571424853234,-0.00199134801700113,0.28713419772347
1,"All_violence","tmean","nonwhite1_poverty1",0,0,0,0
1,"All_violence","tmean","nonwhite1_poverty1",1,0.0117581219363284,0.00102336040864477,0.022492883464012
1,"All_violence","tmean","nonwhite1_poverty1",5,0.0587906096816418,0.00511680204322384,0.11246441732006
1,"All_violence","tmean","nonwhite1_poverty1",10,0.117581219363284,0.0102336040864477,0.22492883464012
1,"assault","tmean","nonwhite1_poverty1",0,0,0,0
1,"assault","tmean","nonwhite1_poverty1",1,0.0126764457019348,0.00197018082767616,0.0233827105761935
1,"assault","tmean","nonwhite1_poverty1",5,0.063382228509674,0.00985090413838078,0.116913552880967
1,"assault","tmean","nonwhite1_poverty1",10,0.126764457019348,0.0197018082767616,0.233827105761935
1,"suicide","tmean","nonwhite1_poverty1",0,0,0,0
1,"suicide","tmean","nonwhite1_poverty1",1,0.0238536379350658,-0.00605946214844848,0.0537667380185802
1,"suicide","tmean","nonwhite1_poverty1",5,0.119268189675329,-0.0302973107422424,0.268833690092901
1,"suicide","tmean","nonwhite1_poverty1",10,0.238536379350658,-0.0605946214844848,0.537667380185801
1,"All_violence","tmean","nonwhite1_poverty5",0,0,0,0
1,"All_violence","tmean","nonwhite1_poverty5",1,-0.00149173269056719,-0.0126920516317021,0.00970858625056767
1,"All_violence","tmean","nonwhite1_poverty5",5,-0.00745866345283594,-0.0634602581585101,0.0485429312528382
1,"All_violence","tmean","nonwhite1_poverty5",10,-0.0149173269056719,-0.12692051631702,0.0970858625056766
1,"assault","tmean","nonwhite1_poverty5",0,0,0,0
1,"assault","tmean","nonwhite1_poverty5",1,-0.00215755029411411,-0.0135024568959573,0.00918735630772906
1,"assault","tmean","nonwhite1_poverty5",5,-0.0107877514705705,-0.0675122844797862,0.0459367815386452
1,"assault","tmean","nonwhite1_poverty5",10,-0.0215755029411411,-0.135024568959573,0.0918735630772906
1,"suicide","tmean","nonwhite1_poverty5",0,0,0,0
1,"suicide","tmean","nonwhite1_poverty5",1,0.0153167478595295,-0.0152158238895192,0.0458493196085781
1,"suicide","tmean","nonwhite1_poverty5",5,0.0765837392976473,-0.076079119447596,0.229246598042891
1,"suicide","tmean","nonwhite1_poverty5",10,0.153167478595295,-0.152158238895192,0.458493196085781
1,"All_violence","tmean","nonwhite5_poverty1",0,0,0,0
1,"All_violence","tmean","nonwhite5_poverty1",1,-0.00427743120880484,-0.0182725127100875,0.00971765029247776
1,"All_violence","tmean","nonwhite5_poverty1",5,-0.0213871560440242,-0.091362563550437,0.0485882514623887
1,"All_violence","tmean","nonwhite5_poverty1",10,-0.0427743120880484,-0.182725127100874,0.0971765029247776
1,"assault","tmean","nonwhite5_poverty1",0,0,0,0
1,"assault","tmean","nonwhite5_poverty1",1,-0.00391004102713748,-0.0179587653616322,0.0101386833073572
1,"assault","tmean","nonwhite5_poverty1",5,-0.0195502051356874,-0.0897938268081606,0.0506934165367859
1,"assault","tmean","nonwhite5_poverty1",10,-0.0391004102713748,-0.179587653616321,0.101386833073572
1,"suicide","tmean","nonwhite5_poverty1",0,0,0,0
